GDP_Growth_Rate,Inflation_Rate,GDP_Per_Capita,Unemployment_Rate,Cost of Living Index,Rent Index,Cost of Living Plus Rent Index,Groceries Index,Restaurant Price Index,Local Purchasing Power Index,Country,Year
5.598515038,3.762898596,231.2174024,3.8533080710464773,39.9444570845288,12.941333325384884,60.37127255485043,81.78330763371609,44.234473325192596,32.50930691327366,"Egypt, Arab Rep.",1970
2.977295093,2.817853922,313.0400183,2.9515080387135817,39.728506761850035,12.164840430309317,58.42618216156918,76.76071485957216,44.63549325912471,31.597667128202463,El Salvador,1970
7.100431629713213,10.293655867224722,209.2771169,10.041296561965924,82.3640894535939,48.920813253138185,28.076338120506062,42.40480613524913,43.286580342743385,20.410051832051,Equatorial Guinea,1970
5.183734400459092,1.849539566,253.214761,2.87504679379809,58.72882541457625,27.172363550871186,23.34408646278456,34.58011243768348,24.69968041016017,35.364057005462826,Eswatini,1970
3.48272874,10.12195122,107.5783521,4.799938097390999,39.64883597254402,12.963253988277978,59.8554313810688,82.39491451032316,45.59153392562086,32.23205989014681,Ethiopia,1970
5.59703132,4.1406484,2215.089405,10.424119061267591,61.645215148249285,22.413339257828486,25.2461205824242,33.00319529222799,31.899007471461513,39.590178708013546,Euro area,1970
4.984959216,1127.7145312806451,1384.314136,7.251933418679719,35.87788805405045,9.171110163478696,41.513013626718966,54.129400556405066,38.80689726877624,51.24564755469072,Europe & Central Asia,1970
5.508305287,4.50608893,1888.62756,11.890699376501054,80.72656416259258,43.05103215206808,28.19101273183716,40.72039695387493,46.55914923284809,40.77252146668736,European Union,1970
3.839489646541559,823.7662051654097,2210.884354,3.418679918121144,80.38701793125232,43.55433098603434,28.22008278034235,40.97630756576312,50.756495602436736,37.652501751605094,Faroe Islands,1970
12.70271113,4.124178563,416.7253857,2.5919210928847427,57.093419077880434,27.42245910008732,23.619642715280836,35.81700755049662,23.699074974372635,26.11920621362415,Fiji,1970
7.470432644,2.740420431,2465.644819,5.258637781778604,35.66146391434334,9.099650252341283,39.007132060199446,53.81874353673414,39.76095110262964,40.49900114426527,Finland,1970
12.2177344,3839.6571868477026,214.4787957,3.387123536675619,81.79119990686269,44.75539728934424,28.05203954329122,42.67212640249057,46.37686924998058,40.30854162234521,Fragile and conflict affected situations,1970
6.108679758,5.299641246,2870.15751,11.606792198145806,40.19349153569206,11.626311532440797,60.350211494508955,83.16108737638524,51.29677164667779,42.49095190854844,France,1970
1.626711339,319.084319103758,2154.83795,3.608940524827284,79.36677802026891,43.38558093835062,28.11457683549887,41.162852048728276,50.257934134579614,37.652501751605094,French Polynesia,1970
8.679342176,3.812664908,542.2083275,11.504624731015332,82.44900394943666,44.084043134598495,28.073619820865545,41.8408063165109,46.31085423440448,46.969669221016574,Gabon,1970
6.153846573,-1.98509388,98.90867695,13.063186545820189,50.99308587279125,13.362209551352406,62.804237974899685,82.46026470518903,55.060341752093706,44.52995569604695,"Gambia, The",1970
12.05207582,6.630417361509299,2899.243713860748,10.040952719584892,61.04086047402632,23.149276761571027,23.153657068476587,32.45010638183084,32.16638567317777,36.65175591559789,Georgia,1970
5.103144545,3.450249364,2761.166833,11.758343932871954,61.84015561957249,22.856915641677887,25.093271299598893,32.61690315157944,31.720030192713565,36.875648769457946,Germany,1970
9.723472587,3.030303031,249.9133518,2.5763865485055018,57.17386418444395,27.047320220664805,24.15198950100886,37.98851098155229,23.872528104368453,27.314668782467255,Ghana,1970
8.930580656,2.841670679,1494.387984,13.465798466290288,45.40913338441325,12.895581761638882,62.751085532495495,83.70980169094467,54.03438928715375,51.87924172680902,Greece,1970
0.15145150074291877,7.964997865219018,1498.276437,9.141368400739266,69.36042608426186,20.033061716302033,45.66755544338512,61.63183087643185,58.00812245237398,51.542902990356716,Greenland,1970
5.707883598,2.344339349,349.0249756,4.462981140842487,80.39168785354659,49.19796148372492,28.174262484163084,42.88353372178566,44.00254821515623,33.628668984132844,Guatemala,1970
6.364163682698202,9.372563653227934,762.65736,13.446870771199878,61.347801745415914,23.461271624455566,24.684957951813477,32.6607577871649,31.320704345287723,42.91889251459988,Guinea,1970
2.303160832022185,9.228136035883692,345.9242024,10.297804950751148,79.66043134485125,49.64876467381621,27.99155322822921,42.35278384369479,44.67461850318244,20.14545509674065,Guinea-Bissau,1970
4.255456893,1870.951336195067,379.7175797,3.094791015446208,57.26162715692711,22.41106767578637,23.34408646278456,33.38365740917866,29.17480727828658,42.77093644062207,Guyana,1970
0.651153708,1.368493407,70.75695414,13.029006030784311,82.04140930678379,45.05421557683508,31.35609147472437,43.64964368492633,51.983110861651845,49.17663542447942,Haiti,1970
0.016209375,648.4055836242788,158.7043215,13.941162420923972,59.379220272550555,27.933293375358023,23.624386762640913,35.26602452425473,25.972458848735332,15.706683505147282,Heavily indebted poor countries (HIPC),1970
3.019043913,9.960730972541059,2441.674489,11.962594610867965,79.70057716259535,48.615223269939804,28.32265396482029,42.199614335951175,44.79966916538016,23.396688187206085,High income,1970
3.62672094,2.880886427,259.8146512,12.810585142622658,80.07176093425879,46.491041706993855,28.104125703277763,43.007873243013115,44.58808750125618,33.89441396352257,Honduras,1970
9.206830693,2399.9895243710016,960.0319615,3.5437112663074544,81.54844679435733,43.715615517190564,27.77886516712863,41.66287574268271,46.254246153884026,42.81547018514191,"Hong Kong SAR, China",1970
4.7,11.176584040379389,557.3729824,2.5885063190205813,57.521866992293035,27.948058824656552,23.06167751807521,34.964715611333126,24.064595662642102,30.496062863125648,Hungary,1970
7.70145871,14.687593307081238,257.4849816,12.92518094106557,58.39544520669212,27.59045452781501,22.86755405103546,34.97843110147971,23.714944373093417,15.189443654448487,IBRD only,1970
7.776299083,6.0053751308351115,243.5104304,4.281764461509868,40.66251809921686,12.955566898091073,61.460141676115036,82.92087704529577,43.93870164119923,39.2653610872641,IDA & IBRD total,1970
17.96419712,8.418056996416036,205.2182413,9.549385549601194,60.78542415518499,22.790005925406472,23.09348082255829,33.29807626990662,31.522470176675526,42.73406064550309,IDA blend,1970
0.869641654,3772.4486278717327,150.0323861,4.0800715171286885,61.788897319717,22.296083273781438,25.56170836690177,34.252717710891105,31.09697763983976,47.264349032505216,IDA only,1970
8.242260751,55.72049996657367,166.4781984,3.068410486561844,80.78832358282853,43.29686548937506,27.987638420397293,42.17503930435859,47.051499949843056,42.36605496185017,IDA total,1970
7.458143075,13.37247515,2576.353444,11.044769257878096,82.123437189698,44.14671702121553,28.42289774075161,41.28602967139664,46.2280681693772,36.92454307247149,Iceland,1970
5.157229737,5.09226162,111.9683182,4.876433833495649,61.30474052742047,22.37279364182569,25.186920795180423,33.2267294919804,30.836860782164692,38.2580155376881,India,1970
7.554634515,12.39946465,79.41345543,3.5681633590004744,81.32218190318702,44.62362636064347,28.180989879169967,42.19925892353572,46.657603264610174,38.57685432316011,Indonesia,1970
10.92760163,1.66687094,385.812266,2.4643180420784545,36.19524391376171,9.50378199067202,42.291967162695435,51.97845323356878,31.392949923308052,23.850529435640468,"Iran, Islamic Rep.",1970
4.544357067,4.355595265,334.4412024,3.2139885723036894,35.780534919466405,8.965810755729363,42.048217147603616,51.362599226755265,34.60364074788193,23.93032455145652,Iraq,1970
2.660529298,8.207190161,1486.514527,15.683467397502199,60.98381185608664,23.13861702970168,22.963218572629255,32.49071294002166,31.668851972764056,51.94447614228264,Ireland,1970
7.30733553,6.110742036,2476.219881,5.362274270330798,81.30171295281468,42.755546251560055,28.127636974898966,40.73946607413091,46.06004148221527,37.17116812052793,Israel,1970
5.310502429,4.968319873,2106.863959,11.921145073715643,40.19349153569206,11.946728834713547,60.350211494508955,83.23178183247742,51.32654495804224,47.426887576227415,Italy,1970
12.06440904,14.7280042,755.5953108,10.389032706785441,51.379617289894334,14.149434197498827,63.020576343172344,84.42671620611829,52.64771119593707,51.311760857709544,Jamaica,1970
0.399050645,6.924173835,2100.74807,15.215175269221524,59.93861826828577,23.20052716237363,23.14456871495371,32.46715903229493,31.892630995180905,37.468288359420946,Japan,1970
5.819931257355557,5.899999999,410.6397976,4.800222940554712,57.64972021162691,22.896960280402286,23.14593232813279,33.00552850184892,31.019799552328085,37.86780062398777,Jordan,1970
-4.655446916,2.188527039,139.7572736,12.792699833559853,35.47230278541954,9.372154698563703,39.8357932264488,52.43707795020931,43.46628040459675,35.91691730791569,Kenya,1970
7.450284304652996,7.649920646897409,248.8862501,13.21133063095026,35.522830186705235,9.844358695858071,41.861696248143254,54.882853420409,40.65153345631813,42.191451818143484,Kiribati,1970
10.05273481,15.95034236,279.3087463,5.27848237559033,51.9910946154898,22.868537433449713,20.487425367252317,31.46319234353132,28.556098725938085,31.389731796373045,"Korea, Rep.",1970
9.067995310127966,16.44068355961736,3579.582667,8.713851760232176,40.19349153569206,11.687964697165535,62.936027843323245,84.0196291394707,51.642025017339414,42.467717485278214,Kuwait,1970
10.81376081,1892.1272940696683,301.5573646,3.1681888410556063,57.57535295265678,23.005629778726973,23.18416382402007,33.527228241538836,30.351482591111495,51.469393479094805,Late-demographic dividend,1970
6.521408861,4.652297493,3995.058815467302,7.348115639672675,35.54376575517518,8.866781377080118,38.68697299269164,53.54349511405719,41.527236965767536,40.18678735916818,Latin America & Caribbean,1970
6.810821214,4.303903352,4438.986861787665,6.717929049626871,35.54376575517518,8.866781377080118,38.68697299269164,53.320973971564285,41.527236965767536,40.776219236337546,Latin America & Caribbean (excluding high income),1970
6.528901475,4.303903352,3984.8143805960203,10.039450011309201,35.43386358388128,8.866781377080118,38.68697299269164,53.54349511405719,41.72094281705249,40.73821148367353,Latin America & the Caribbean (IDA & IBRD countries),1970
-0.709250473,80.42995288564795,140.2651263,14.038391037904296,36.21627167488429,9.372052462497608,41.929201848097996,54.56696040600093,42.57803022544025,47.467836052815294,Least developed countries: UN classification,1970
2.177071169,20.597400835778945,67.16291998,11.139119605804042,27.183271821030498,5.371583147197327,17.479410755057255,24.738731174635443,18.00466992261781,25.426681427703283,Lesotho,1970
6.663192709,9.372563653227934,220.7624134,13.227004011762263,61.49478091752979,23.06108231837697,24.684957951813477,33.96785170773655,31.531364085214733,44.147004583700216,Liberia,1970
4.950748919,-5.296371422,2410.279115,13.986038350931898,61.958045330550455,22.908110711463877,23.230980830505583,32.707608449384765,31.859076915905955,37.200922285728346,Libya,1970
5.124789268533971,6.751814964999157,4272.339174,12.018581814794247,35.73474662549469,9.217725723738587,41.36375940765917,55.345508909797246,42.3313981833763,41.50239439872903,Liechtenstein,1970
7.933697739,5.116319076089164,200.3175736,7.446991761031602,36.214735477975374,9.110108064686663,39.61861723595105,51.802969890061824,31.48246999342271,11.572628543550332,Low & middle income,1970
2.832247688,7.603100634661588,3637.045833161746,7.491059786447111,40.13460224257691,11.507309259422561,59.98028556652556,81.99966369943583,52.33676002182363,47.71730741713875,Low income,1970
7.203887709,5867.563473219019,144.6571944,3.841035162797389,81.84016194307782,45.058522193976806,27.931057340340487,42.51875351207266,46.01853187459144,48.91264956134074,Lower middle income,1970
1.759933831,4.639353444,4298.033897,11.91617650397709,40.57876143051467,11.650213383158793,59.7099209170973,80.1944553194122,53.66755637913416,47.747939344688994,Luxembourg,1970
5.276455575,2.878645343,167.4550101,3.6204095293653005,44.40380115348382,14.516624675529782,60.43150339009485,81.98383155770502,44.64832639458708,31.846978894635285,Madagascar,1970
0.479297978,5.19860004661277,1195.9410067845326,10.66068751058946,39.77549184170491,13.353482307052866,60.000634781839956,78.75577256667536,48.673939705455695,11.81269579586944,Malawi,1970
5.98653863,1.843935966,374.9228805,4.016730576528156,61.375511180923276,21.141496135323738,64.41695387506478,82.9738889376526,70.78826612447413,47.96215489259179,Malaysia,1970
5.622304975028286,53.85580653261896,156.8286906,4.826433541698456,39.661643041654344,11.746953902243257,62.075447999073255,83.25712894277537,49.47483086216068,53.13629650914192,Maldives,1970
6.136954863,9243.07402729554,58.46546333,3.242035037571215,35.63281624230881,8.202805568233886,41.52159382785736,53.27042917455248,36.085403845727235,25.820138487120023,Mali,1970
2.8210726057423496,3.715658848,828.4216803,13.271158306435062,40.79642434879466,12.096349530351794,61.72534378829914,83.62597843338195,51.9861998300131,42.95836138458592,Malta,1970
6.6237265518148805,5.125576965376273,350.8067108,7.327534818870284,36.14920968035094,8.814170556075922,39.42257039968832,51.59359487310787,34.54818099061183,10.37348170660156,Marshall Islands,1970
11.98593115,9.81740246288891,275.7136584,10.413755244513085,39.60893791163895,12.72778796597685,60.324384778986165,83.46196900777765,43.906465204533994,12.23346255297485,Mauritania,1970
-0.402343021,1.541865943,271.338747,13.182715601800737,60.32963528775985,22.228555423797076,23.887707723563846,32.86958621811281,31.650806433539582,39.65829929457704,Mauritius,1970
6.502484035,5.003412055,706.3131871,4.655875637298064,61.05407357561443,22.48539781786987,25.255825441376633,33.59727875700285,30.923990429366654,38.77117203701567,Mexico,1970
6.215194749221319,8.033717700408564,337.1124443,2.464290615281923,35.97334125286273,8.93312024904638,42.121566461156185,52.09280656070781,30.811967165857244,22.602467232499972,"Micronesia, Fed. Sts.",1970
17.53175527,3.739278722,402.6781162,4.45638863235627,40.09939889798947,12.070502689478248,63.799498252763236,83.84164295512038,50.043049699090226,44.16213254770937,Middle East & North Africa,1970
8.373203231,4.05924693,318.5696062,11.555378726562365,39.967790430379104,12.676349526645522,59.89075166668081,81.88912876477632,47.07365610941588,34.020692773885315,Middle East & North Africa (IDA & IBRD countries),1970
8.373203231,4.05924693,321.5433993,11.504624731015332,81.68310991243878,46.70369060866833,28.084415266741235,43.09630323362439,44.9188194584756,34.27450268671932,Middle East & North Africa (excluding high income),1970
8.104266356,9.241550209716914,206.1270565,13.237920065382193,58.69046497187347,27.989807789232525,23.821176011388854,35.30273660114704,25.755006721874746,22.631520613396173,Middle income,1970
1.730913716207355,3.313181432943507,12077.76404,9.785555570556008,35.340853020094116,9.24724763093166,41.099936425297905,52.688566848811035,46.01455936968021,42.776332862644786,Monaco,1970
4.713460376,1.279181324,257.7296448,14.571002022101558,51.72499565037051,13.511625062914442,61.53029179205481,83.03933210942313,54.87109016983683,43.13510288989033,Morocco,1970
4.979330597,-4.008438818,20.6550842,14.109744524186247,51.16969639174675,13.28043871777072,62.43486285727986,82.85808217300142,55.88945789802452,43.731561102362825,Myanmar,1970
5.596949366049569,459.29760598301215,2637.005247,3.6558996779244897,58.022572065687534,22.73851374872751,23.17645549042183,33.283607782681095,32.142161936472654,36.86401958180916,Nauru,1970
2.575992127,15.23727845,69.27090364,3.5890836665910952,80.03205484011788,43.83627516821835,28.055118526549965,41.74331584120042,49.16261921651752,42.41217892778388,Nepal,1970
6.140181424,3.668930888,2927.072939,7.467600009432505,35.43386358388128,8.873554930812462,38.68697299269164,53.573264731030605,41.6731687225811,39.21451093589629,Netherlands,1970
30.99928973,8.276086662131194,3203.711465,10.633789423277573,50.62325584091254,13.684805998493438,63.401246064045345,83.95067457124077,53.5008850697787,42.49417002800863,New Caledonia,1970
-1.3976076,6.517181052,2311.027722,4.135523938950629,103.223611546958,44.39300064971664,53.299420737935286,68.63061193243315,59.83186046510783,38.242415846001265,New Zealand,1970
1.35382659,8.014435527117202,6094.68899122556,13.551124158054476,81.375571244861,44.9139388798577,33.07139557653328,45.7147304581886,53.38481742497411,36.389587127518595,Nicaragua,1970
3.055778922,1.117838845,139.1771437,14.360728171486926,44.99903302653422,11.757199363823895,62.887987916884505,83.51897615130487,55.462342939135766,41.08311120657493,Niger,1970
25.00724193,13.75707992,225.7739995,11.42671926601723,83.92395227403716,44.83807096350382,28.25779015441432,41.93922888532488,47.467619205618526,49.97604714127467,Nigeria,1970
0.433701018,4.592147576,5130.399802,13.02613343930144,56.80573314216386,22.408716386191994,24.15538464365677,31.757404696485562,32.38084290438726,41.66401094809531,North America,1970
1.943300505,10.63720653,3306.219476,12.841020428557728,35.67644304736769,8.771049117494195,38.24445531722905,53.3383499257505,42.44601921887348,39.309061066811545,Norway,1970
2.759900073,5.731144843,2618.626686,11.56969258301531,35.13390403594264,8.92583086845042,39.29841769102446,53.15814160036445,42.97081565339718,39.94333195419345,OECD members,1970
13.89509644,10.067125886889366,382.1715672,11.873099273774805,82.85930142659178,50.36959814092885,28.01285130764458,42.52566900632858,43.82164368902361,22.661624720226403,Oman,1970
2.459876140036805,5.184758793388386,361.1973117,7.709852596890969,35.86818444538859,8.68276816165143,38.56445872931692,53.024567099432055,34.90567521902785,7.6488984463832566,Pacific island small states,1970
11.35346172,5.34984091,169.1240002,2.553603416272717,57.17386418444395,27.682320199317516,23.35587696705805,35.739947055507606,23.781307124382337,27.261698367251146,Pakistan,1970
6.5360925578555955,8.098913965591661,1017.336002,12.826489033618607,61.39600192207626,23.65888576011193,25.099718656831012,33.32517548116629,30.428111958847893,41.882492242510864,Palau,1970
6.959226108,3.083294984,891.0546713,11.638790662835497,82.23494156334776,43.05103215206808,27.813335957993875,40.8881136871695,47.017447607125945,36.07020616076883,Panama,1970
10.84280578,5.116319076089164,259.3623595,8.334292019704195,36.214735477975374,9.18302473135333,39.862587154973795,53.55677883805933,31.259755573957776,11.572628543550332,Papua New Guinea,1970
5.553425733,-0.859556021,246.850847,3.44052046419967,36.155070311657525,9.29206613658458,42.216099099774674,53.812261961476565,32.156094800072616,23.934429927037055,Paraguay,1970
3.365946003,5.025235901,3723.6014284534062,11.324352385640452,35.29124905753452,8.713994809105573,38.320253865264355,53.008723347321855,42.06837921561502,41.95777138722779,Peru,1970
3.692487487,14.38146168,201.9232587,11.752885420960085,39.341955547060145,11.746953902243257,60.43976010614989,83.86893458376426,51.18401520872681,48.11853307295471,Philippines,1970
9.11384196,6.38014449,934.0821561,4.934295151171015,60.797142145964955,23.177890788868144,25.291467743120464,32.64711875238306,29.618170356187985,38.89456111857174,Portugal,1970
2.676546481,4.968319873,2785.861159,15.402657252122943,59.529320737410295,22.93879105850199,23.041290748258223,32.527085465297986,32.33112591487983,37.42626542852111,Post-demographic dividend,1970
8.646975079,13.08630440157077,186.3996769,13.249231342578183,58.2498789763926,27.59045452781501,23.02755276745154,34.97843110147971,23.714944373093417,21.45763729161902,Pre-demographic dividend,1970
8.397917946,8.014435527117202,1852.354673,13.232178889724127,81.8671386440659,43.007803055809404,33.6914816247469,47.615853690264,47.6927892222804,37.27713684239837,Puerto Rico,1970
5.662070624753319,891.4276741814633,2557.401695,4.043703027753076,35.77781872185641,8.661024909043308,41.38595107565535,53.7003101021619,36.48607509757117,28.60765028712716,Qatar,1970
6.001425247,0.514885808,56.43719034,4.233122311129539,112.69384879861092,57.996825418394025,90.57433274449956,120.68968508737852,86.9458333818776,34.62938739206669,Rwanda,1970
5.175759999038259,2.742409403,316.6493072,2.6480820178230466,57.29403778002319,27.326601009193112,23.619642715280836,35.83308419085363,23.420244312163135,29.843613328489564,Samoa,1970
3.663933717771036,69.99437946351642,479.6387185,3.5875480873378507,80.04888362612013,43.44374043374406,27.755913987508794,41.772180898725445,47.326084401454914,41.24040344307259,Sao Tome and Principe,1970
52.5920942,0.177777778,880.636281,5.514935529400795,60.63677297612899,23.07109019768731,24.53504981861562,34.74745769571034,31.420967780439327,38.8215088626817,Saudi Arabia,1970
8.562045515,2.810248199,297.0429711,3.7756483899470807,40.2600953534232,12.035472932916617,60.01702754129278,82.24789300810228,49.190771231523115,43.083792840390885,Senegal,1970
8.871869865,105.92753839752248,343.8811885,17.312479280001337,58.672111828698725,27.952134183419606,23.821176011388854,35.252843493849966,25.632457695108503,17.66997662669835,Seychelles,1970
8.62049324,2738.3842185910503,156.406377,3.2205955199480214,58.98194203435082,22.827589505367026,23.14562215470431,33.44714135634286,30.38186462391406,44.49297833232586,Sierra Leone,1970
13.942003,0.463352991,925.7978643,11.953448748769153,35.53370236242993,9.034006553838486,38.465692179536404,52.72991340153899,39.19051544585397,34.718915374033834,Singapore,1970
2.7215224607083535,5.125576965376273,459.0235358,7.025031353919829,36.27851973511847,9.109636510498444,38.12258183191268,51.553213472154965,34.62676895644465,8.193876100066198,Small states,1970
