Year,Country,Inflation_Rate,GDP_Per_Capita,GDP_Growth_Rate,Unemployment_Rate,Cost of Living Index,Local Purchasing Power Index
1970,Ghana,3.030303031,249.9133518,9.723472587,3.5862430038623008,39.216436685536685,27.538458754684846
1970,"Gambia, The",-1.98509388,98.90867695,6.153846573,4.629161278077915,46.81172368187367,32.26609078462386
1970,Greece,2.841670679,1494.387984,8.930580656,3.4206940027370223,37.51266603951603,37.441574782570385
1970,Guatemala,2.344339349,349.0249756,5.707883598,3.53621654702725,40.774722005772006,27.563763936716885
1970,Guyana,4.5012922503793105,379.7175797,4.255456893,3.6705419339251733,37.63849833630423,26.309644716394715
1970,High income,3.417744392488372,2441.674489,3.019043913,4.591421079943236,41.740725654737425,35.79599874708624
1970,"Hong Kong SAR, China",3.947491128214286,960.0319615,9.206830693,3.2367434050445727,38.89720522810523,32.70403574897324
1970,Honduras,2.880886427,259.8146512,3.62672094,4.396990223975654,37.04490555555557,27.245417547974895
1970,Heavily indebted poor countries (HIPC),7.400659589162791,158.7043215,0.016209375,5.234112597278688,32.15393814518815,28.603513992951502
1970,Haiti,1.368493407,70.75695414,0.651153708,4.9398204452476655,43.6104595904096,28.47775845053638
1970,Hungary,9.231891733333333,557.3729824,4.7,3.514188379583423,38.62867193362192,25.281873923992677
1970,IBRD only,8.892435757566037,257.4849816,7.70145871,3.7135147995806483,39.87011641136641,26.585327865884114
1970,IDA & IBRD total,7.45133846176087,243.5104304,7.776299083,3.635433727533544,39.28913315018314,28.871945902014648
1970,IDA total,6.472119296860464,166.4781984,8.242260751,3.679021206914366,38.577902269952276,29.946999953518706
1970,IDA blend,5.5101468195769225,205.2182413,17.96419712,4.093112257581575,38.895061144411144,30.823438677866246
1970,Indonesia,12.39946465,79.41345543,7.554634515,3.7204364167392674,37.770076878676875,26.08638927253302
1970,IDA only,7.09370231635,150.0323861,0.869641654,5.164514430241558,33.14697233322234,28.02998020174271
1970,India,5.09226162,111.9683182,5.157229737,3.6595807788541816,37.02591493082081,25.600835145410134
1970,Ireland,8.207190161,1486.514527,2.660529298,4.503897160374116,36.413301193251186,36.1488373820624
1970,"Iran, Islamic Rep.",1.66687094,385.812266,10.92760163,4.123252747750019,41.98202087357086,28.533511430195613
1970,Iraq,4.355595265,334.4412024,4.544357067,3.668567601242373,35.53474422375012,26.020514871239858
1970,Iceland,13.37247515,2576.353444,7.458143075,4.299794254781509,35.697053607503605,26.060084906759908
1970,Israel,6.110742036,2476.219881,7.30733553,4.084513303550936,34.602657597957595,35.640269146702984
1970,Italy,4.968319873,2106.863959,5.310502429,4.164455070412858,35.89962950513539,32.768965743978264
1970,Jamaica,14.7280042,755.5953108,12.06440904,3.981276836633798,38.99642999223,25.886699551143305
1970,Japan,6.924173835,2100.74807,0.399050645,5.20384572943502,34.29310897142072,32.26045740925741
1970,Kenya,2.188527039,139.7572736,-4.655446916,5.010378393056662,38.188618492618495,28.45508002202047
1970,"Korea, Rep.",15.95034236,279.3087463,10.05273481,3.8249110798955552,38.95918554778555,25.254678427822185
1970,Latin America & Caribbean (excluding high income),4.303903352,6098.9974652,6.810821214,4.270836529259157,43.401157647907645,35.73025056887559
1970,Liberia,10.55401238435294,220.7624134,6.663192709,3.7848900582341463,38.29840398490399,27.259459111027862
1970,Libya,-5.296371422,2410.279115,4.950748919,4.911296933839729,47.633820507270485,38.46190004480813
1970,Latin America & Caribbean,4.652297493,6421.626960428572,6.521408861,4.251858521954047,41.67469934640522,34.84087111222114
1970,Least developed countries: UN classification,7.666506778921053,140.2651263,-0.709250473,5.295472678277755,32.470344494394496,28.678705677655692
1970,Low income,7.472148360883721,488.5295860568182,2.832247688,4.3076288133298,36.19793297813297,28.00106686091687
1970,Sri Lanka,5.866956078,185.3671328,3.846629857,4.253777890090492,38.54954140989728,28.516377438411265
1970,Lower middle income,7.231715519863636,144.6571944,7.203887709,3.555188922016144,39.259958547008544,28.42171701007325
1970,Low & middle income,7.332007428644445,200.3175736,7.933697739,3.635433727533544,39.183466483516476,28.615972687728934
1970,Lesotho,9.199579514957446,67.16291998,2.177071169,4.832069008089904,32.628657686757684,27.306858716977477
1970,Late-demographic dividend,4.9122518293513515,301.5573646,10.81376081,4.154672514552834,38.77592716172716,30.407813488594737
1970,Luxembourg,4.639353444,4298.033897,1.759933831,4.977301437260134,43.569460245310246,34.99245176073927
1970,Morocco,1.279181324,257.7296448,4.713460376,3.7773170347269485,43.117048412698416,29.193468752734184
1970,Madagascar,2.878645343,167.4550101,5.276455575,3.602024879609832,37.47424365079366,25.867576609746447
1970,Middle East & North Africa,3.739278722,402.6781162,17.53175527,4.0471580889080805,38.782636180486186,29.305413906232648
1970,Mexico,5.003412055,706.3131871,6.502484035,3.297517095123413,38.191330515236395,30.400686040348546
1970,Middle income,7.463001511854166,206.1270565,8.104266356,3.68919039420021,39.566656959706954,28.997273069291815
1970,Mali,2.6732643277142856,58.46546333,6.136954863,3.6184596094928154,37.908395598845594,29.26445615977159
1970,Myanmar,-4.008438818,20.6550842,4.979330597,4.5736794720120875,46.340342368742355,32.06855289473597
1970,Middle East & North Africa (excluding high income),4.05924693,321.5433993,8.373203231,3.617805238541668,38.77228776778777,29.458671350177593
1970,Mauritania,5.619717284526316,275.7136584,11.98593115,4.09741341234348,39.11203084138084,29.67542629164136
1970,Mauritius,1.541865943,271.338747,-0.402343021,5.010509354662325,42.23915564990566,29.2157407709937
1970,Malawi,19.441214414023257,399.46298753409087,0.479297978,5.3852008517055205,37.01937040737041,28.241704778554773
1970,Malaysia,1.843935966,374.9228805,5.98653863,3.645929397444052,41.53018845598845,29.181714011641944
1970,North America,4.592147576,5130.399802,0.433701018,5.112103065540391,46.29991375568875,35.77441333250085
1970,New Caledonia,,3203.711465,30.99928973,4.430869178278395,39.62956949716949,33.49599663253414
1970,Niger,1.117838845,139.1771437,3.055778922,4.393545279265085,44.52718095238095,30.888046945130032
1970,Nigeria,13.75707992,225.7739995,25.00724193,4.299694802075337,38.99642999223,26.75218883685759
1970,Nicaragua,6.959197459916666,1290.2555773555555,1.35382659,4.59459410170402,31.658896719946714,31.611172893772924
1970,Netherlands,3.668930888,2927.072939,6.140181424,3.9073732431294186,41.94676006216007,34.1909986027861
1970,Norway,10.63720653,3306.219476,1.943300505,5.07101569615217,32.42483578088577,29.135624414719246
1970,Nepal,15.23727845,69.27090364,2.575992127,4.891445238218197,34.92444008214008,26.02362885101011
1970,New Zealand,6.517181052,2311.027722,-1.3976076,5.128177544005953,34.22740385431561,33.61655614663114
1970,OECD members,5.731144843,2618.626686,2.759900073,4.714835525974543,38.94748541719718,35.320138950510284
1970,Oman,2.090091663652174,382.1715672,13.89509644,3.9963646170894638,41.0246144022644,29.038106578103278
1970,Pakistan,5.34984091,169.1240002,11.35346172,4.100175650438718,39.27022781107781,30.05028789335665
1970,Panama,3.083294984,891.0546713,6.959226108,2.937328628285154,39.98492636807637,28.60754795923031
1970,Peru,5.025235901,3473.111559545238,3.365946003,4.5687483242637486,37.459600284356156,33.29921200743701
1970,Philippines,14.38146168,201.9232587,3.692487487,4.487807986650326,37.326107364857364,27.591730205211466
1970,Papua New Guinea,7.0661570490769225,259.3623595,10.84280578,4.1306407549323545,39.83812997557997,27.761263799395042
1970,Pre-demographic dividend,6.975326995421052,186.3996769,8.646975079,3.6738665146483895,39.28452997557997,27.95609152167277
1970,Puerto Rico,,1852.354673,8.397917946,4.136573403356045,35.775569153069156,37.84049025002776
1970,Portugal,6.38014449,934.0821561,9.11384196,3.3154952295680653,39.28744274614275,33.17267258158508
1970,Paraguay,-0.859556021,246.850847,5.553425733,4.545954241357325,46.545755427905426,31.566478417824
1970,Post-demographic dividend,4.968319873,2785.861159,2.676546481,4.609086188088848,39.98883743739919,35.42993714341216
1970,French Polynesia,,2154.83795,1.626711339,4.823938667557211,37.954418922580686,33.79420759587633
1970,Rwanda,0.514885808,56.43719034,6.001425247,3.896802292540767,43.31212258297259,30.64842416513224
1970,South Asia,5.608398494,118.1973193,5.907181552,3.662484840473327,37.90784068839656,27.84501697110079
1970,Saudi Arabia,0.177777778,880.636281,52.5920942,4.107746444771201,43.22597166722166,30.393330709976286
1970,Sudan,4.02779565,143.4661255,5.925074716,3.6064097374866297,36.98847539258128,27.73412985347985
1970,Senegal,2.810248199,297.0429711,8.562045515,3.5283429459257927,39.731401764901754,28.79742325725744
1970,Singapore,0.463352991,925.7978643,13.942003,3.969118816795009,43.09859706404706,30.32753673450731
1970,Sierra Leone,13.227171049882353,156.406377,8.62049324,3.809721048149524,38.69702999222999,25.7014171543734
1970,El Salvador,2.817853922,313.0400183,2.977295093,4.31809850903852,37.97929329004329,29.151609581350016
1970,Somalia,,93.51989929,4.581407921,3.698832474533276,37.865903463203466,25.06984316308691
1970,Sub-Saharan Africa (excluding high income),7.556105072790698,239.7052755,7.845061018,3.657723171977989,39.39683315018315,28.861428708097456
1970,Sub-Saharan Africa,8.1863648,239.7086435,7.845648716,3.713428597657571,40.029107897657894,28.15319406843157
1970,Suriname,2.588042588,723.577193,2.7,4.027070691549662,38.387071134421134,27.77216445980489
1970,Sweden,7.016358851,4736.217154,6.473673926,4.340297745285002,37.99867455648925,29.98995471750473
1970,Seychelles,6.778255206180001,343.8811885,8.871869865,3.6498546611130367,38.46356532911533,29.00864283979909
1970,Syrian Arab Republic,4.637681159,338.7112796,-1.796852875,5.140593954292801,36.53293433788434,25.5173881840382
1970,Chad,3.74365720995,127.9564554,1.859656479,4.712101257957616,36.579923953823965,26.68264623432125
1970,East Asia & Pacific (IDA & IBRD countries),4.785818119297297,115.2622192,13.44169049,4.134827276457596,39.1861936119436,30.300255567349318
1970,Togo,4.480620155,163.2240506,2.524302645,4.620655800605072,37.10785757575758,25.90514078976579
1970,Thailand,-0.088041086,197.9937498,11.40794907,4.463674881279137,43.28197166722166,30.305722493886822
1970,Latin America & the Caribbean (IDA & IBRD countries),4.303903352,6315.477012371428,6.528901475,4.255147379096904,43.64157229012817,33.74734012515263
1970,Middle East & North Africa (IDA & IBRD countries),4.05924693,318.5696062,8.373203231,3.617805238541668,38.77228776778777,29.458671350177593
1970,South Asia (IDA & IBRD),5.608398494,118.1973193,5.907181552,3.662484840473327,37.90784068839656,27.84501697110079
1970,Sub-Saharan Africa (IDA & IBRD countries),8.1863648,239.7086435,7.845648716,3.713428597657571,40.029107897657894,28.15319406843157
1970,Trinidad and Tobago,2.523900574,831.0833359,3.533635678,3.92790875315387,37.3428507936508,27.07839209050753
1970,Tunisia,5.048352631325001,285.1442237,4.669631773,3.6962130108882834,37.10357445463033,25.1783015956266
1970,Turkiye,7.923952083,502.6206744,3.233508973,4.29344713898535,37.64553629703629,27.748972431734945
1970,Tanzania,3.492884864,215.2334442,-46.43303514,5.3696011783227355,35.97290339105339,26.07286253354489
1970,Upper middle income,8.06085749257143,246.0731085,8.395368134,3.779376722657572,40.62701265956266,28.240346271783775
1970,Uruguay,16.30614494,765.911759,2.333213381,4.648275491156228,33.688051437451435,25.203905190642704
1970,United States,5.838255338,5234.296666,0.216606498,5.183560547870604,40.47721751859252,35.17800143108526
1970,St. Vincent and the Grenadines,3.9036907094081634,187.3876436,10.74588955,4.08138029836529,39.10508062493063,28.959891145659885
1970,"Venezuela, RB",34.20594860166667,1018.108984,7.711914381,3.5756167253100677,39.58759418359418,28.929607172688435
1970,World,5.369822559139535,813.3802713,3.735703524,3.914975053508554,37.96242156862745,27.1611351981352
1970,South Africa,4.991877117,948.5917938,5.248661431,3.3077466903249957,37.67776240556828,28.32961128316128
1970,Zambia,35.7692662428421,426.3021877,4.797112903,3.8598150712976262,39.664196470196465,24.681385965423477
1970,Zimbabwe,79.61135123615385,362.1441468,22.56515084,4.553309481944976,46.344761693861685,26.386050660450664
1971,Africa Eastern and Southern,10.328049333700001,268.3500786,5.473910819,3.900562778299752,37.52492965922965,26.302703672022417
1971,Africa Western and Central,4.635118896093023,197.1038803,10.58261653,3.70091488627683,39.1861936119436,28.574581631562882
1971,Andorra,,4193.162374,4.649465361,4.142282614001576,39.128761371961374,30.46806240356868
1971,Arab World,5.65645677074,396.3473072,9.118633965,3.622597773833558,38.55843084138085,30.301133236085803
1971,United Arab Emirates,2.0802451392,2728.180358,36.61237785,4.496221058921157,42.61285966810965,34.655832060994584
1971,Argentina,23.317391304347826,7948.212148756097,5.658131082,4.618268086240938,41.26809835164835,35.76362410367412
1971,Australia,6.138107417,3495.141627,4.0006402,4.2815778222943575,35.93153816314404,33.084146626167964
1971,Austria,4.704258138,2380.978458,5.114968585,4.123252763291736,39.902541770647645,33.1202874986125
1971,Burundi,3.85096274,70.58552337,2.746828712,4.526555994059561,36.99711940836941,26.358616226828737
1971,Belgium,4.343628546,3082.927989,3.98582711,4.204591927771402,41.74949575261339,36.18161658202911
1971,Benin,3.9251107240000005,108.4947186,-1.496841826,5.076161095942818,37.46225331890333,26.31559511599513
1971,Burkina Faso,2.06121818,84.5179878,1.413339882,4.708904683202911,41.67390728160728,29.49702274318819
1971,Bangladesh,6.376803452270271,127.9954527,-5.479483027,5.353914750170702,32.42775098790099,25.28265977910979
1971,Bahrain,5.789473685,1827.689107,1.607142856,4.856437734875803,35.40742216117216,31.993780832239654
1971,"Bahamas, The",4.614971827,3108.954374,1.62650874,4.760308409730167,41.6924993421611,35.28970102813854
1971,Belize,2.4619018649999997,479.9269418,3.959441082,3.536860315679537,38.03763831168831,28.574441418956877
1971,Bermuda,,3866.300366,3.437500001,4.537458123782002,39.124006782106775,32.265005365467864
1971,Bolivia,3.674614306,231.3576993,5.063336439,3.6262711192344166,36.06399011544013,26.67514627455876
1971,Brazil,273.85442999893024,6597.142822285714,11.34292199,4.8565750755541535,51.13229023754024,30.50752393023643
1971,Barbados,7.469255664,770.8860444,3.912722436,3.887129750900706,37.750880741480735,30.869777306027313
1971,Bhutan,7.284395102880953,214.642191,2.677100489,4.686209307453733,35.32911244866244,27.477993051393057
1971,Botswana,8.882858721795918,210.9590897,25.82110722,4.24467317177858,41.02162117327117,27.051751618520367
1971,Central African Republic,3.8619773663255814,95.41896067,1.130202384,4.86605010109125,36.46634696969698,26.776935934898457
1971,Canada,2.704918033,4535.393389,4.018844935,4.2149947676068,40.14558145743145,37.492128954134124
1971,Switzerland,6.573221119,4834.740494,4.075442437,4.343702484439678,36.839072103386805,32.80583139221891
1971,Chile,20.0522312,1089.310862,9.422686211,3.494060783448909,38.65846097236096,31.225851621295373
1971,China,4.650510543243243,118.654144,7.059999999,3.440791512105094,38.67986092796093,30.017969402125658
1971,Cote d'Ivoire,-0.443745436,277.000411,9.456637662,4.6117030191232375,43.844159274059265,30.460168632470467
1971,Cameroon,4.014029618,186.6419299,3.479707817,4.43743940640649,36.170098192004076,26.586646235708727
1971,"Congo, Dem. Rep.",5.777349826,332.6202482853125,6.005018067,3.6749236615411487,38.2786740217299,27.95470580587713
1971,"Congo, Rep.",3.689075980138889,223.6753157,7.753035853,3.5366975566332983,38.53783618048618,29.377531405400156
1971,Colombia,11.9402617,365.3459511,5.960727946,3.8961911137889054,36.828436863136865,26.11942973901099
1971,Costa Rica,3.083048414,565.2875631,6.778505426,3.1642200445316746,38.356713791763795,29.965827549084903
1971,Caribbean small states,4.071327765755102,755.0313523,2.872512446,4.169681091225344,36.69718802308802,25.67470313714064
1971,Cuba,,766.1069507,8.583859012,3.3588434815739787,39.480373842823845,29.13429528873904
1971,Germany,5.240974483,3192.133616,3.132699738,4.552789684390927,38.02632422969186,34.50346561632813
1971,Denmark,5.869869591,3845.506089,3.004995574,4.6543718101881835,36.16493534929123,33.024039140597964
1971,Dominican Republic,3.580028897,362.2951315,10.87146607,4.069110698798191,39.192366339216335,28.33949426615051
1971,Algeria,2.626641651,359.8217989,-11.33171917,5.218725654680743,36.083886585636584,28.917873145563593
1971,East Asia & Pacific (excluding high income),5.472188779255319,119.0107021,6.773573611,3.560048377701084,38.16442396492396,30.996232570778897
1971,Early-demographic dividend,4.195298373,226.7482527,5.781024209,3.6164631418120567,36.98847539258128,26.47455825147075
1971,East Asia & Pacific,3.8243258886216216,346.6660228,5.279263139,3.6156960278903028,36.704537950937954,26.336916512653996
1971,Europe & Central Asia,4.23741734890625,1550.524295,3.728569443,3.9958663508744268,37.22519617180206,37.13969937146186
1971,Ecuador,9.52167078,433.6708481,6.292606196,3.517073805065601,38.117607364857356,26.90902956834832
1971,"Egypt, Arab Rep.",3.140421714,242.1332786,4.057346327,3.7891719730079507,37.32197301587302,28.02904712534197
1971,Euro area,5.016319433,2496.499911,3.772924963,4.438472358993602,39.05492055003818,36.08511059357311
1971,Spain,8.236887149,1362.165524,4.649473687,3.578339984855561,38.730596109446104,32.85198266317016
1971,Ethiopia,0.536224282,110.8015746,6.526476163,3.865630448809496,43.010444011544,31.044049543920124
1971,European Union,5.240974483,2123.199393,3.660883082,4.567289951614356,38.02064053560817,34.341648046398035
1971,Fragile and conflict affected situations,6.81138648639394,213.4524653,7.640254172,3.634804390813891,38.68662521367521,29.392487817044067
1971,Finland,6.475765431,2716.190092,2.356921358,4.77005939903043,36.43089941431117,33.35121392218893
1971,Fiji,9.138193689,460.5006091,6.888986665,3.285762639822096,40.172483078033075,26.687399691280945
1971,France,5.397518656,3180.33744,5.316839076,3.9585619475429565,36.80961668462257,32.54679541985794
1971,"Micronesia, Fed. Sts.",2.5918529540869564,359.0255562,2.301575418,4.450712884478994,38.076611177711186,27.896763297078724
1971,Gabon,3.863260897,626.0315808,10.25873091,3.2770856626203293,39.10508062493063,28.767026787795526
1971,United Kingdom,9.444837423,2649.801514,3.504717431,4.618297116279348,35.74469762459761,28.296739996359833
1971,Georgia,12.315761764862069,2523.3884321544865,2.471331794,4.933329147110763,32.79842675657675,27.365609249084237
1971,Ghana,9.558823537,266.4636046,5.216124557,3.824611629258403,37.0050785048285,25.719774916056164
1971,Guinea,14.278284225473683,836.2564341,5.365818408,3.5457073258778014,36.70509791319792,25.881591301060055
1971,"Gambia, The",3.05622578,102.3827351,-0.065877039,4.935101151335576,36.851327461427466,26.46081627979865
1971,Guinea-Bissau,16.41445723434286,343.4263313,-3.910967458,5.516348125966389,32.99763636363637,26.56259023754024
1971,Greece,3.289470722,1652.325956,7.841177034,3.7115711021693447,37.55072599622599,39.387052995615505
1971,Greenland,,1874.295302,13.06085135,4.488504134972314,36.43375248640248,37.04725169136419
1971,Guatemala,-0.453591881,355.0903711,5.583754547,4.581609012785896,44.30499352314351,30.900596807767393
1971,Guyana,4.5012922503793105,395.0811314,3.112850844,4.410765449688845,38.103717672523565,25.717723826173824
1971,High income,3.417744392488372,2683.14346,3.971150248,4.31792160726799,41.971387542849314,37.78492155205908
1971,"Hong Kong SAR, China",3.947491128214286,1106.469717,7.29300619,2.9072604918769387,37.68180521700522,31.133454096597845
1971,Honduras,2.223247942,254.9258047,3.995003607,3.843366614214336,39.22513196248196,27.828562298077756
1971,Heavily indebted poor countries (HIPC),7.400659589162791,164.7718593,4.565058075,3.77232342656842,37.96043976023976,27.048093883893877
1971,Haiti,9.579583282,76.11577907,6.480380501,3.8715944001421247,38.117607364857356,26.54791489690864
1971,Hungary,9.231891733333333,604.8731762,6.2,3.521796019351316,39.107783982683976,26.65623250985126
1971,IBRD only,3.863260897,272.9822396,6.115484125,3.602658214290382,36.518564935064944,29.220324604562094
1971,IDA & IBRD total,7.45133846176087,254.7136431,6.151966646,3.7722945920085573,39.58839761904761,28.57332702020202
1971,IDA total,6.472119296860464,162.7422764,6.375758375,3.733450665329028,38.846304834054834,28.392833991008988
1971,IDA blend,5.5101468195769225,185.9845402,10.61410842,3.7414552840674755,38.895061144411144,30.05315496852004
1971,Indonesia,4.233748945,78.86575683,7.023997197,3.4058887513908087,38.91308459318461,29.507248406454654
1971,IDA only,7.09370231635,153.9130302,2.669962749,4.641979036907408,35.32911244866244,27.196860526973033
1971,India,3.079938684,118.1605289,1.642930375,4.658419326233754,37.36348323343324,26.5021360308809
1971,Ireland,8.961748634,1703.932183,3.469885646,4.468788040382024,39.666049428349424,29.582907410889753
1971,"Iran, Islamic Rep.",4.195298373,469.0835554,13.70158299,3.8139085255106253,39.27713776778777,28.769403670634915
1971,Iraq,3.595890411,380.6375126,5.374552534,3.5765260292908634,37.18718239538239,27.011414853202346
1971,Iceland,6.73187453,3252.099178,13.06083765,4.497079334437041,37.3547381007881,34.11540171772672
1971,Israel,11.97256816,2284.891878,10.95107097,4.663451869345462,35.35711386391385,25.634944413919406
1971,Italy,4.791664383,2305.609751,1.818107934,4.867202294634542,40.66268404634581,34.451118610556115
1971,Jamaica,5.336179296,816.4077781,2.458073452,4.271966963788172,36.1023054112554,25.071684811022322
1971,Japan,6.395348837,2321.390925,4.698992042,4.249343952419378,35.684010264572024,32.81690085123209
1971,Kenya,3.780206125,149.4640262,22.17389193,4.057988088908081,38.782636180486186,29.442085334804073
1971,Kiribati,1.8963295107333336,261.0170407,-2.290060344,5.0237854419911,39.48851531801533,29.24664101519395
1971,"Korea, Rep.",13.51170233,301.1787367,10.54551355,3.85705796481619,38.99642999223,25.452093436424683
1971,Kuwait,3.9882911718235294,4518.735948,7.043680959,4.120832167274065,42.00492107892108,31.087419844044835
1971,Latin America & Caribbean (excluding high income),4.313935621,6098.9974652,6.975844945,4.261026705541209,43.93148751803752,35.55397164640917
1971,Liberia,10.55401238435294,227.4439986,4.90483027,3.922470710827987,37.500665434565434,26.16032620088245
1971,Libya,-3.103849408,2686.070267,-5.277525025,5.174649346917938,46.856180291930286,36.18727371170494
1971,Latin America & Caribbean,4.784114382,6421.626960428572,6.876133157,4.319885972329974,41.32325909090909,35.652195858308396
1971,Least developed countries: UN classification,7.666506778921053,142.1373137,1.724418115,5.023082536076105,32.85087233322233,28.307685457597962
1971,Low income,7.472148360883721,488.5295860568182,4.738752859,3.4354274690363678,38.170564502164495,26.455743008380505
1971,Liechtenstein,,4874.740686,1.669222005,4.856269524316058,40.53954734154733,35.130559159590426
1971,Sri Lanka,2.665380209,187.2282847,1.306905397,4.691601208223088,38.12926651681652,28.367000724928662
1971,Lower middle income,7.231715519863636,147.2622834,4.808020437,3.7661544376406813,37.67977085137085,25.84644973637473
